2015/172,2015. évi CLXV. törvény,Egyes jogállási tárgyú törvények módosításáról
2015/172,2015. évi CLXVI. törvény,A természetes személyek adósságrendezéséről szóló 2015. évi CV. törvény módosításáról
2015/172,2015. évi CLXVII. törvény,A földgázellátásról szóló 2008. évi XL. törvény módosításáról
2015/172,2015. évi CLXVIII. törvény,A környezetvédelmi termékdíjról szóló 2011. évi LXXXV. törvény módosításáról
2015/172,2015. évi CLXIX. törvény,A Magyar Fejlesztési Bank Részvénytársaságról szóló 2001. évi XX. törvény módosításáról
2015/173,2015. évi CLXX. törvény,Az egyes közlekedéssel összefüggő törvények módosításáról
2015/173,2015. évi CLXXI. törvény,A csődeljárásról és a felszámolási eljárásról szóló 1991. évi XLIX. törvény módosításáról
2015/175,2015. évi CLXXII. törvény,A Magyarország 2014. évi központi költségvetéséről szóló 2013. évi CCXXX. törvény végrehajtásáról
2015/175,2015. évi CLXXIII. törvény,A Nemzeti Média- és Hírközlési Hatóság 2014. évi egységes költségvetésének végrehajtásáról
2015/175,2015. évi CLXXIV. törvény,A Nemzeti Média- és Hírközlési Hatóság 2016. évi egységes költségvetéséről
2015/182,2015. évi CLXXV. törvény,Magyarország és Európa védelmében a kötelező betelepítési kvóta elleni fellépésről
2015/182,2015. évi CLXXVI. törvény,A Magyarország és a Belga Királyság között a minősített adatok cseréjéről és kölcsönös védelméről szóló egyezmény kihirdetéséről
2015/182,2015. évi CLXXVII. törvény,"A nemzetközi fejlesztési együttműködésről és a nemzetközi humanitárius segítségnyújtásról szóló 2014. évi XC. törvény, valamint a közbeszerzésekről szóló 2015. évi CXLIII. törvény módosításáról"
2015/182,2015. évi CLXXVIII. törvény,"A nemzetközi pénzügyi beszámolási standardok egyedi beszámolási célokra történő hazai alkalmazásának bevezetéséhez kapcsolódó, valamint egyes pénzügyi tárgyú törvények módosításáról"
2015/182,2015. évi CLXXIX. törvény,Egyes rendészeti tárgyú törvényeknek az európai uniós kötelezettségek teljesítése érdekében szükséges és más célból történő módosításáról
2015/182,2015. évi CLXXX. törvény,"A polgári perrendtartásról szóló 1952. évi III. törvény, valamint egyéb eljárásjogi és igazságügyi törvények módosításáról"
2015/182,2015. évi CLXXXI. törvény,A mező- és erdőgazdasági földek forgalmáról szóló 2013. évi CXXII. törvénnyel összefüggő egyes rendelkezésekről és átmeneti szabályokról szóló 2013. évi CCXII. törvény módosításáról
2015/182,2015. évi CLXXXII. törvény,Az élelmiszerláncról és hatósági felügyeletéről szóló 2008. évi XLVI. törvény módosításáról
2015/182,2015. évi CLXXXIII. törvény,"A vad védelmével, a vadgazdálkodással, valamint a vadászattal összefüggő egyes törvények módosításáról"
2015/182,2015. évi CLXXXIV. törvény,A halgazdálkodásról és a hal védelméről szóló 2013. évi CII. törvény módosításáról
2015/182,2015. évi CLXXXV. törvény,"A hulladékról szóló 2012. évi CLXXXV. törvény, valamint az egyes közszolgáltatások ellátásáról és az ezzel összefüggő törvénymódosításokról szóló 2013. évi CXXXIV. törvény módosításáról"
2015/183,2015. évi CLXXXVI. törvény,A közigazgatási bürokráciacsökkentéssel összefüggő törvénymódosításokról
2015/183,2015. évi CLXXXVII. törvény,Az adózás rendjéről szóló 2003. évi XCII. törvény és egyes adótörvények módosításáról
2015/183,2015. évi CLXXXVIII. törvény,Az arcképelemzési nyilvántartásról és az arcképelemző rendszerről
2015/194,2015. évi CLXXXIX. törvény,Az Egységes Szanálási Rendszerhez kapcsolódó kormányközi megállapodás kihirdetéséről
2015/194,2015. évi CXC. törvény,"A pénzügyi számlákkal kapcsolatos információk automatikus cseréjéről szóló, illetékes hatóságok közötti többoldalú Megállapodás kihirdetéséről"
2015/194,2015. évi CXCI. törvény,"Egyes törvényeknek a Nemzeti Adó- és Vámhivatal átalakításával, valamint a költségvetési tervezéssel és gazdálkodással kapcsolatos módosításáról"
2015/194,2015. évi CXCII. törvény,Az adó- és egyéb közterhekkel kapcsolatos nemzetközi közigazgatási együttműködés egyes szabályairól szóló 2013. évi XXXVII. törvény és egyes törvények módosításáról
2015/194,2015. évi CXCIII. törvény,"A csődeljárásról és a felszámolási eljárásról szóló 1991. évi XLIX. törvény, valamint a bírósági végrehajtásról szóló 1994. évi LIII. törvény módosításáról"
2015/194,2015. évi CXCIV. törvény,Egyes hatósági eljárások illetékének és igazgatási szolgáltatási díjának megszüntetéséről
2015/194,2015. évi CXCV. törvény,Az árubemutatóval egybekötött termékértékesítés során a fogyasztók védelme érdekében szükséges egyes törvények módosításáról
2015/194,2015. évi CXCVI. törvény,Egyes energetikai tárgyú törvények módosításáról
2015/194,2015. évi CXCVII. törvény,Egyes honvédelmi tárgyú törvények módosításáról
2015/195,2015. évi CXCVIII. törvény,A Magyarország és a Kazah Köztársaság között a kölcsönös bűnügyi jogsegélyről szóló egyezmény kihirdetéséről
2015/195,2015. évi CXCIX. törvény,A Magyarország és a Kazah Köztársaság között létrejött kiadatási egyezmény kihirdetéséről
2015/195,2015. évi CC. törvény,"A Magyarország és a Kazah Köztársaság között létrejött, az elítélt személyek átszállításáról szóló egyezmény kihirdetéséről"
2015/195,2015. évi CCI. törvény,A Magyarország Kormánya és a Koszovói Köztársaság Kormánya között a kölcsönös bűnügyi jogsegélyről szóló szerződés kihirdetéséről
2015/195,2015. évi CCII. törvény,"A szabálysértésekről, a szabálysértési eljárásról és a szabálysértési nyilvántartási rendszerről szóló 2012. évi II. törvény, valamint ezzel összefüggésben egyes további törvények módosításáról"
2015/195,2015. évi CCIII. törvény,A rendvédelmi feladatokat ellátó szervek hivatásos állományának szolgálati jogviszonyáról szóló 2015. évi XLII. törvény és más kapcsolódó törvények módosításáról
2015/195,2015. évi CCIV. törvény,Az állami földvagyon kezelésével összefüggő egyes törvények módosításáról
2015/195,2015. évi CCV. törvény,A kötelező gépjármű-felelősségbiztosításról szóló 2009. évi LXII. törvény módosításáról
2015/195,2015. évi CCVI. törvény,Az oktatás szabályozására vonatkozó egyes törvények módosításáról
2015/195,2015. évi CCVII. törvény,"A Nemzeti Kulturális Alapról szóló 1993. évi XXIII. törvény és a muzeális intézményekről, a nyilvános könyvtári ellátásról és a közművelődésről szóló 1997. évi CXL. törvény módosításáról"
2015/195,2015. évi CCVIII. törvény,A jogellenesen kivitt kulturális javak visszaszolgáltatásáról szóló 2001. évi LXXX. törvény módosításáról
2015/195,2015. évi CCIX. törvény,"A pálinkáról, a törkölypálinkáról és a Pálinka Nemzeti Tanácsról szóló 2008. évi LXXIII. törvény módosításáról"
2015/195,2015. évi CCX. törvény,A hadigondozásról szóló 1994. évi XLV. törvény módosításáról
2015/195,2015. évi CCXI. törvény,A kéményseprő-ipari tevékenységről
2015/197,2015. évi CCXII. törvény,Egyes törvényeknek a gazdasági növekedéssel összefüggésben történő módosításáról
2015/197,2015. évi CCXIII. törvény,"A szerencsejáték szervezéséről szóló 1991. évi XXXIV. törvény, a társasági adóról és az osztalékadóról szóló 1996. évi LXXXI. törvény, valamint a sportról szóló 2004. évi I. törvény módosításáról"
2015/201,2015. évi CCXIV. törvény,A tőkepiac stabilitásának erősítése érdekében tett egyes kárrendezési intézkedésekről
2015/201,2015. évi CCXV. törvény,A pénzügyi közvetítőrendszer egyes szereplőit érintő törvények jogharmonizációs célú módosításáról
2015/201,2015. évi CCXVI. törvény,A nemzeti vagyonról szóló 2011. évi CXCVI. törvény módosításáról
2015/201,2015. évi CCXVII. törvény,Az államháztartás egyensúlyát javító különadóról és járadékról szóló 2006. évi LIX. törvény és egyes adótörvények módosításáról
2015/201,2015. évi CCXVIII. törvény,Egyes közjogi jogi személyekkel összefüggő törvények módosításáról
2015/201,2015. évi CCXIX. törvény,A választójoggal nem rendelkező személyek nyilvántartásával kapcsolatos egyes törvények módosításáról
2015/201,2015. évi CCXX. törvény,A Polgári Törvénykönyvről szóló 2013. évi V. törvény hatálybalépésével összefüggő átmeneti és felhatalmazó rendelkezésekről szóló 2013. évi CLXXVII. törvény és a mező- és erdőgazdasági földek forgalmáról szóló 2013. évi CXXII. törvénnyel összefüggő egyes rendelkezésekről és átmeneti szabályokról szóló 2013. évi CCXII. törvény módosításáról
2015/201,2015. évi CCXXI. törvény,A hulladékról szóló 2012. évi CLXXXV. törvény módosításáról
2015/202,2015. évi CCXXII. törvény,Az elektronikus ügyintézés és a bizalmi szolgáltatások általános szabályairól
2015/202,2015. évi CCXXIII. törvény,"Egyes szociális, gyermekvédelmi, családtámogatási tárgyú és egyéb kapcsolódó törvények módosításáról"
2015/202,2015. évi CCXXIV. törvény,Az egyes egészségügyi és egészségbiztosítási tárgyú törvények módosításáról
2015/202,2015. évi CCXXV. törvény,"Egyes közúti és vasúti közlekedéssel, valamint fogyasztóvédelemmel összefüggő törvények módosításáról"
2015/202,2015. évi CCXXVI. törvény,"A közbeszerzésekről szóló 2015. évi CXLIII. törvény, valamint az azzal összefüggő törvények módosításáról"
2015/202,2015. évi CCXXVII. törvény,"Az építmények tervezésével és kivitelezésével kapcsolatos egyes viták rendezésében közreműködő szervezetről, és egyes törvényeknek az építésügyi lánctartozások megakadályozásával, valamint a késedelmes fizetésekkel összefüggő módosításáról szóló 2013. évi XXXIV. törvény módosításáról"
2015/202,2015. évi CCXXVIII. törvény,A nemzeti akkreditálásról szóló 2015. évi CXXIV. törvény módosításáról
2015/205,2015. évi CCXXIX. törvény,"Horvátország Európai Unióhoz történő csatlakozásának figyelembevétele céljából az egyrészről az Európai Unió és tagállamai, másrészről a Koreai Köztársaság között létrejött szabadkereskedelmi megállapodáshoz csatolt Kiegészítő Jegyzőkönyv kihirdetéséről"
2015/205,2015. évi CCXXX. törvény,A környezet védelmének általános szabályairól szóló 1995. évi LIII. törvény módosításáról
2016/33,2016. évi I. törvény,A Polgári Törvénykönyvről szóló 2013. évi V. törvény hatálybalépésével összefüggő átmeneti és felhatalmazó rendelkezésekről szóló 2013. évi CLXXVII. törvény módosításáról
2016/33,2016. évi II. törvény,"A társasági adóról és az osztalékadóról szóló 1996. évi LXXXI. törvény, valamint a sportról szóló 2004. évi I. törvény módosításáról"
2016/34,2016. évi III. törvény,"Az egyrészről az Európai Unió és tagállamai, másrészről az Iraki Köztársaság közötti partnerségi és együttműködési megállapodás  kihirdetéséről"
2016/34,2016. évi IV. törvény,A Magyarország Kormánya és az Iráni Iszlám Köztársaság Kormánya között a jövedelem- és a vagyonadók területén a kettős adóztatás elkerüléséről és az adóztatás kijátszásának megakadályozásáról szóló Megállapodás kihirdetéséről
2016/34,2016. évi V. törvény,A Magyarország Kormánya és a Koreai Köztársaság Kormánya között a katonai minősített adatok cseréjéről és kölcsönös védelméről szóló egyezmény kihirdetéséről
2016/34,2016. évi VI. törvény,A Magyarország Kormánya és a Koszovói Köztársaság Kormánya között a nemzetközi közúti személyszállításról és árufuvarozásról szóló Megállapodás kihirdetéséről
2016/34,2016. évi VII. törvény,A Magyarország Kormánya és a Globális Zöld Növekedési Intézet között a Globális Zöld Növekedési Intézet kiváltságairól és mentességeiről szóló jogállási megállapodás kihirdetéséről
2016/34,2016. évi VIII. törvény,A Vegyifegyver Tilalmi Szervezet és Magyarország között az OPCW kiváltságairól és mentességeiről szóló Megállapodás kihirdetéséről
2016/39,2016. évi IX. törvény,A behajtási költségátalányról
2016/39,2016. évi X. törvény,Az ebtenyésztést érintő egyes törvények módosításáról
2016/40,2016. évi XI. törvény,A Magyarország Kormánya és a Szlovén Köztársaság Kormánya között a minősített adatok cseréjéről és kölcsönös védelméről szóló egyezmény kihirdetéséről
2016/45,2016. évi XII. törvény,A postai szolgáltatásokról szóló 2012. évi CLIX. törvény módosításáról
2016/49,2016. évi XIII. törvény,Az uniós vámjog végrehajtásáról
2016/49,2016. évi XIV. törvény,A Magyarország Kormánya és Mongólia Kormánya között a diplomata és szolgálati/hivatalos útlevéllel rendelkező állampolgáraik vízummentességéről szóló megállapodás kihirdetéséről
2016/49,2016. évi XV. törvény,A nemzeti otthonteremtési közösségekről
2016/49,2016. évi XVI. törvény,A természetes személyek adósságrendezéséről szóló 2015. évi CV. törvény módosításáról
2016/49,2016. évi XVII. törvény,Az államháztartásról szóló 2011. évi CXCV. törvény módosításáról
2016/49,2016. évi XVIII. törvény,A társasági adóról és osztalékadóról szóló 1996. évi LXXXI. törvény és a sportról szóló 2004. évi I. törvény módosításáról
2016/49,2016. évi XIX. törvény,"A Paksi Atomerőmű kapacitásának fenntartásával kapcsolatos beruházásról, valamint az ezzel kapcsolatos egyes törvények módosításáról szóló 2015. évi VII. törvény módosításáról"
2016/49,2016. évi XX. törvény,A földgázellátásról szóló 2008. évi XL. törvény módosításáról
2016/49,2016. évi XXI. törvény,Az Erzsébet-programot érintő egyes törvények módosításáról
2016/49,2016. évi XXII. törvény,A konzuli védelemről szóló 2001. évi XLVI. törvény módosításáról
2016/53,2016. évi XXIII. törvény,A kiskereskedelmi szektorban történő vasárnapi munkavégzésre vonatkozó egyes törvények módosításáról
2016/55,2016. évi XXIV. törvény,"A Magyarország Kormánya és a Kínai Népköztársaság Kormánya között a BudapestBelgrád vasútvonal újjáépítési beruházás magyarországi szakaszának fejlesztése, kivitelezése és finanszírozása kapcsán született Egyezmény kihirdetéséről"
2016/55,2016. évi XXV. törvény,A Magyar Fejlesztési Bank Részvénytársaságról szóló 2001. évi XX. törvény módosításáról
2016/55,2016. évi XXVI. törvény,"Az egyes szociális és gyermekvédelmi tárgyú, valamint a megváltozott munkaképességű személyek ellátásait érintő törvények módosításáról"
2016/55,2016. évi XXVII. törvény,A szövetkezetekről szóló 2006. évi X. törvény módosításáról
2016/56,2016. évi XXVIII. törvény,A Magyarország és a Szlovén Köztársaság között a Lendva-patak vízgazdálkodási szabályozása következtében az államhatár megváltoztatásáról szóló Szerződés kihirdetéséről
2016/64,2016. évi XXIX. törvény,Az igazságügyi szakértőkről
2016/64,2016. évi XXX. törvény,A védelmi és biztonsági célú beszerzésekről
2016/64,2016. évi XXXI. törvény,A Magyar Nemzeti Bankról szóló 2013. évi CXXXIX. törvény módosításáról
2016/64,2016. évi XXXII. törvény,A közigazgatási bürokráciacsökkentés keretében egyes adminisztratív kötelezettségek megszüntetésével összefüggő törvénymódosításokról
2016/64,2016. évi XXXIII. törvény,"Az állami projektértékelői jogviszonyról, valamint egyes kapcsolódó törvények módosításáról"
2016/64,2016. évi XXXIV. törvény,Egyes egészségügyet érintő törvények módosításáról
2016/64,2016. évi XXXV. törvény,A postai szolgáltatásokról szóló 2012. évi CLIX. törvény módosításáról
2016/64,2016. évi XXXVI. törvény,Az épített környezet alakításáról és védelméről szóló 1997. évi LXXVIII. törvény módosításáról
2016/71,2016. évi XXXVII. törvény,Magyarország Kormánya és a Bahreini Királyság Kormánya közötti légiközlekedési megállapodás kihirdetéséről
2016/71,2016. évi XXXVIII. törvény,Egyes honvédelmi tárgyú törvények módosításáról
2016/71,2016. évi XXXIX. törvény,Egyes migrációs tárgyú és ezekkel összefüggésben más törvények módosításáról
2016/71,2016. évi XL. törvény,"A polgári perrendtartásról szóló 1952. évi III. törvény, valamint az elektronikus ügyintézés és a bizalmi szolgáltatások általános szabályairól szóló 2015. évi CCXXII. törvény módosításáról"
2016/71,2016. évi XLI. törvény,A vízgazdálkodásról szóló 1995. évi LVII. törvény módosításáról
2016/71,2016. évi XLII. törvény,A fogyasztóvédelemről szóló 1997. évi CLV. törvény és a víziközmű-szolgáltatásról szóló 2011. évi CCIX. törvény módosításáról
2016/71,2016. évi XLIII. törvény,Az elektronikus hírközlésről szóló 2003. évi C. törvény módosításáról
2016/71,2016. évi XLIV. törvény,"A Magyar Könyvvizsgálói Kamaráról, a könyvvizsgálói tevékenységről, valamint a könyvvizsgálói közfelügyeletről szóló 2007. évi LXXV. törvény és egyes pénzügyi tárgyú törvények módosításáról"
2016/71,2016. évi XLV. törvény,A Nemzeti Gazdasági és Társadalmi Tanácsról szóló 2011. évi XCIII. törvény módosításáról
2016/71,2016. évi XLVI. törvény,A személyszállítási szolgáltatásokról szóló 2012. évi XLI. törvény módosításáról
2016/71,2016. évi XLVII. törvény,A hulladékról szóló 2012. évi CLXXXV. törvény módosításáról
2016/71,2016. évi XLVIII. törvény,"A népszavazás kezdeményezéséről, az európai polgári kezdeményezésről, valamint a népszavazási eljárásról szóló 2013. évi CCXXXVIII. törvény módosításáról"
2016/73,2016. évi L. törvény,Az ENSZ Éghajlatváltozási Keretegyezményben Részes Feleinek 21. Konferenciáján elfogadott Párizsi Megállapodás kihirdetéséről
2016/73,2016. évi LI. törvény,"Az ENSZ Éghajlatváltozási Keretegyezménye és annak Kiotói Jegyzőkönyve végrehajtási keretrendszeréről szóló 2007. évi LX. törvény, valamint az üvegházhatású gázok közösségi kereskedelmi rendszerében és az erőfeszítés-megosztási határozat végrehajtásában történő részvételről szóló 2012. évi CCXVII. törvény módosításáról"
2016/76,2016. évi LII. törvény,Az állami tisztviselőkről
2016/76,2016. évi LIII. törvény,A pénzügyi közvetítőrendszert érintő egyes törvények módosításáról
2016/76,2016. évi LIV. törvény,A Magyarország helyi önkormányzatairól szóló 2011. évi CLXXXIX. törvény módosításáról
2016/80,2016. évi LV. törvény,Egyes törvényeknek a szövetkezeti hitelintézetek integrációjával összefüggő módosításáról
2016/80,2016. évi LVI. törvény,Az 1956. évi forradalom és szabadságharc utáni leszámolással összefüggő elítélések semmisségének megállapításáról szóló 2000. évi CXXX. törvénynek a semmisség igazolása iránti eljárás hatékonyabb működése érdekében szükséges módosításáról
2016/86,2016. évi LVII. törvény,Egyes törvényeknek a terrorveszélyhelyzettel kapcsolatos módosításáról
2016/86,2016. évi LVIII. törvény,A XXXIII. nyári olimpiai és XVII. nyári paralimpiai játékok pályázatáról és rendezéséről
2016/86,2016. évi LIX. törvény,Energetikai tárgyú törvények jogharmonizációs célú módosításáról
2016/86,2016. évi LX. törvény,"A mezőgazdasági, agrár-vidékfejlesztési, valamint halászati támogatásokhoz és egyéb intézkedésekhez kapcsolódó eljárás egyes kérdéseiről szóló 2007. évi XVII. törvény és a Magyar Agrár-, Élelmiszergazdasági és Vidékfejlesztési Kamaráról szóló 2012. évi CXXVI. törvény módosításáról"
2016/86,2016. évi LXI. törvény,A mező- és erdőgazdasági földek forgalmáról szóló 2013. évi CXXII. törvénnyel összefüggő egyes rendelkezésekről és átmeneti szabályokról szóló 2013. évi CCXII. törvény módosításáról
2016/86,2016. évi LXII. törvény,A nemzeti vagyonról szóló 2011. évi CXCVI. törvény módosításáról
2016/86,2016. évi LXIII. törvény,A közbeszerzésekről szóló 2015. évi CXLIII. törvény módosításáról
2016/86,2016. évi LXIV. törvény,Az állami tisztviselőkről szóló 2016. évi LII. törvény hatálybalépésével összefüggő egyes törvények módosításáról
2016/87,2016. évi LXV. törvény,A Magyarország Kormánya és az Egészségügyi Világszervezet között az Egészségügyi Világszervezet Budapesti Központjának létrehozásáról szóló Megállapodás kihirdetéséről
2016/87,2016. évi LXVI. törvény,"Az egyes adótörvények és más kapcsolódó törvények, valamint a Nemzeti Adó- és Vámhivatalról szóló 2010. évi CXXII. törvény módosításáról"
2016/88,2016. évi LXVII. törvény,Magyarország 2017. évi központi költségvetésének megalapozásáról
2016/88,2016. évi LXVIII. törvény,A jövedéki adóról
2016/88,2016. évi LXIX. törvény,A terrorizmus elleni fellépéssel összefüggő egyes törvények módosításáról
2016/88,2016. évi LXX. törvény,"A Budapesten megrendezendő Úszó-, Vízilabda-, Műugró, Műúszó és Nyíltvízi Világbajnokság megvalósításához szükséges létesítményfejlesztésről szóló 2015. évi XXXIII. törvény módosításáról"
2016/90,2016. évi LXXI. törvény,A Montenegrónak az Észak-atlanti Szerződéshez való csatlakozásáról szóló Jegyzőkönyv kihirdetéséről
2016/90,2016. évi LXXII. törvény,Magyarország Kormánya és a Ghánai Köztársaság Kormánya között a diplomata és szolgálati útlevéllel rendelkező állampolgáraik vízummentességéről szóló Megállapodás kihirdetéséről
2016/90,2016. évi LXXIII. törvény,A külképviseletekről és a tartós külszolgálatról
2016/90,2016. évi LXXIV. törvény,A településkép védelméről
2016/90,2016. évi LXXV. törvény,"Az engedély nélkül, személygépkocsival végzett személyszállító szolgáltatáshoz kapcsolódó jogkövetkezményekről"
2016/90,2016. évi LXXVI. törvény,A Magyarország 2016. évi központi költségvetéséről szóló 2015. évi C. törvény módosításáról
2016/90,2016. évi LXXVII. törvény,A Polgári Törvénykönyvről szóló 2013. évi V. törvény módosításáról
2016/90,2016. évi LXXVIII. törvény,Egyes területrendezési tárgyú törvények módosításáról
2016/90,2016. évi LXXIX. törvény,Egyes foglalkoztatási tárgyú törvények jogharmonizációs célú módosításáról
2016/90,2016. évi LXXX. törvény,Az oktatás szabályozására vonatkozó és egyes kapcsolódó törvények módosításáról
2016/90,2016. évi LXXXI. törvény,Egyes energetikai tárgyú törvények módosításáról
2016/90,2016. évi LXXXII. törvény,"A villamos energiáról szóló 2007. évi LXXXVI. törvény, valamint az energetikai tárgyú törvények módosításáról szóló 2011. évi XXIX. törvény módosításáról"
2016/90,2016. évi LXXXIII. törvény,A földgázellátásról szóló 2008. évi XL. törvény módosításáról
2016/90,2016. évi LXXXIV. törvény,A földgáz biztonsági készletezéséről szóló 2006. évi XXVI. törvény módosításáról
2016/90,2016. évi LXXXV. törvény,A Magyar Energetikai és Közmű-szabályozási Hivatalról szóló 2013. évi XXII. törvény módosításáról
2016/90,2016. évi LXXXVI. törvény,A Magyar Fejlesztési Bank Részvénytársaságról szóló 2001. évi XX. törvény módosításáról
2016/90,2016. évi LXXXVII. törvény,A tőkepiac stabilitásának erősítése érdekében tett egyes kárrendezési intézkedésekről szóló 2015. évi CCXIV. törvény módosításáról
2016/90,2016. évi LXXXVIII. törvény,A szőlőtermesztésről és a borgazdálkodásról szóló 2004. évi XVIII. törvény módosításáról
2016/90,2016. évi LXXXIX. törvény,A hulladékról szóló 2012. évi CLXXXV. törvény módosításáról
2016/91,2016. évi XC. törvény,Magyarország 2017. évi központi költségvetéséről
2016/91,2016. évi XCI. törvény,A Nemzeti Ménesbirtok és Tangazdaságról
2016/91,2016. évi XCII. törvény,A kulturális örökség védelméről szóló 2001. évi LXIV. törvény és az azzal összefüggő egyes törvények módosításáról
2016/92,2016. évi XCIII. törvény,A szerzői jogok és a szerzői joghoz kapcsolódó jogok közös kezeléséről
2016/92,2016. évi XCIV. törvény,A határon lefolytatott menekültügyi eljárás széles körben való alkalmazhatóságának megvalósításához szükséges törvények módosításáról
2016/151,2016. évi XCV. törvény,A Magyarország Kormánya és Kuvait Állam Kormánya közötti légiközlekedési megállapodás kihirdetéséről
2016/151,2016. évi XCVI. törvény,A Magyarország Kormánya és Türkmenisztán Kormánya között a jövedelem- és a vagyonadók területén a kettős adóztatás elkerüléséről és az adóztatás kijátszásának megakadályozásáról szóló Egyezmény kihirdetéséről
2016/151,2016. évi XCVII. törvény,Egyes törvényeknek a tiltott szerencsejáték megakadályozásával összefüggő módosításáról
2016/158,2016. évi XCVIII. törvény,A Magyarország Kormánya és Ausztrália Kormánya között az ideiglenesen munkát vállaló turisták programjáról szóló Egyetértési Megállapodás kihirdetéséről
2016/158,2016. évi XCIX. törvény,A Habsburg Ottó Alapítványról
2016/158,2016. évi C. törvény,Az adózás rendjéről szóló 2003. évi XCII. törvény módosításáról
2016/158,2016. évi CI. törvény,"Az államháztartásról szóló 1992. évi XXXVIII. törvény és egyes kapcsolódó törvények módosításáról szóló 2006. évi LXV. törvény, valamint a civil szervezetek bírósági nyilvántartásáról és az ezzel összefüggő eljárási szabályokról szóló 2011. évi CLXXXI. törvény módosításáról"
2016/158,2016. évi CII. törvény,Az egyes kárpótlással összefüggő törvények módosításáról
2016/159,2016. évi CIII. törvény,"Az európai uniós és a nemzetközi bűnügyi együttműködést szabályozó törvények, valamint egyes büntetőjogi tárgyú törvények jogharmonizációs célú módosításáról"
2016/159,2016. évi CIV. törvény,"A központi hivatalok felülvizsgálatával és a járási (fővárosi kerületi) hivatalok megerősítésével összefüggő egyes törvények módosításáról, valamint egyes költségvetési szervek feladatainak átadásáról"
2016/162,2016. évi CV. törvény,A Nemzetközi Vasúti Árufuvarozásról szóló Megállapodás (SzMGSz) és Mellékletei 2015. és 2016. évi módosításaival egységes szerkezetben történő kihirdetéséről
2016/170,2016. évi CVI. törvény,A Földet a gazdáknak! Programról
2016/170,2016. évi CVII. törvény,A Nemzeti Földalapról szóló 2010. évi LXXXVII. törvény módosításáról
2016/170,2016. évi CVIII. törvény,Az Országgyűlésről szóló 2012. évi XXXVI. törvény módosításáról
2016/170,2016. évi CIX. törvény,Az anyakönyvi eljárásról szóló 2010. évi I. törvény módosításáról
2016/170,2016. évi CX. törvény,"A büntetések, az intézkedések, egyes kényszerintézkedések és a szabálysértési elzárás végrehajtásáról szóló 2013. évi CCXL. törvény és ehhez kapcsolódóan más törvények módosításáról"
2016/170,2016. évi CXI. törvény,Egyes törvényeknek az önálló zálogjoggal összefüggő módosításáról
2016/170,2016. évi CXII. törvény,Az egyes közszolgáltatások ellátásáról és az ezzel összefüggő törvénymódosításokról szóló 2013. évi CXXXIV. törvény módosításáról
2016/170,2016. évi CXIII. törvény,"Egyes törvényeknek az egyetemi kórházak létrehozásával, fenntartásával és működésével kapcsolatos módosításáról"
2016/170,2016. évi CXIV. törvény,Az Országos Magyar Vadászkamaráról szóló 1997. évi XLVI. törvény módosításáról
2016/170,2016. évi CXV. törvény,A megyei könyvtárak és a megyei hatókörű városi múzeumok feladatának ellátását szolgáló egyes állami tulajdonú vagyontárgyak ingyenes önkormányzati tulajdonba adásáról szóló 2015. évi LXXV. törvény módosításáról
2016/178,2016. évi CXVI. törvény,Az egyes belügyi tárgyú törvények módosításáról
2016/178,2016. évi CXVII. törvény,"A honvédek jogállásáról szóló 2012. évi CCV. törvény, a rendvédelmi feladatokat ellátó szervek hivatásos állományának szolgálati jogviszonyáról szóló 2015. évi XLII. törvény és más kapcsolódó törvények módosításáról"
2016/178,2016. évi CXVIII. törvény,Az épített környezet alakításáról és védelméről szóló 1997. évi LXXVIII. törvény módosításáról
2016/178,2016. évi CXIX. törvény,A sportról szóló 2004. évi I. törvény módosításáról
2016/178,2016. évi CXX. törvény,"Az elektronikus hírközlésről szóló 2003. évi C. törvény, valamint a Magyar Energetikai és Közmű-szabályozási Hivatalról szóló 2013. évi XXII. törvény módosításáról"
2016/178,2016. évi CXXI. törvény,Az egységes elektronikus ügyintézési rendszer kialakításához szükséges egyes törvények módosításáról
2016/179,2016. évi CXXII. törvény,A Magyarország 2015. évi központi költségvetéséről szóló 2014. évi C. törvény végrehajtásáról
2016/179,2016. évi CXXIII. törvény,A Nemzeti Média- és Hírközlési Hatóság 2015. évi egységes költségvetésének végrehajtásáról
2016/179,2016. évi CXXIV. törvény,A Nemzeti Média- és Hírközlési Hatóság 2017. évi egységes költségvetéséről
2016/182,2016. évi CXXV. törvény,Az egyes adótörvények és más kapcsolódó törvények módosításáról
2016/182,2016. évi CXXVI. törvény,Az oktatás szabályozására vonatkozó egyes törvények módosításáról
2016/189,2016. évi CXXVII. törvény,A közigazgatási bürokráciacsökkentést érintő egyes törvények módosításáról
2016/189,2016. évi CXXVIII. törvény,"A Rendőrségről szóló 1994. évi XXXIV. törvény, valamint az elektronikus hírközlésről szóló  2003. évi C. törvény módosításáról"
2016/189,2016. évi CXXIX. törvény,A szőlőtermesztésről és a borgazdálkodásról szóló 2004. évi XVIII. törvény és a hegyközségekről szóló  2012. évi CCXIX. törvény módosításáról
2016/190,2016. évi CXXX. törvény,A polgári perrendtartásról
2016/191,2016. évi CXXXI. törvény,A Magyarország Kormánya és Ausztrália Kormánya közötti légiközlekedési megállapodás kihirdetéséről
2016/191,2016. évi CXXXII. törvény,A Honvédelmi Sportszövetségről
